passenger_count,trip_distance,fare_amount,extra,tip_amount,total_amount,duration,pickupday,isholiday,LaGuardia Airport,Lower Manhattan,Midtown,Upper East Side,demand
1,0.9,4.5,0.0,1.05,6.35,2.0000000000000004,5,0,0,1,0,0,1
4,3.3,13.0,0.5,1.4,15.7,14.0,7,0,0,1,0,0,2
1,0.55,4.5,0.5,1.0,6.8,3.0,8,0,0,1,0,0,1
2,2.2,10.0,0.0,1.0,11.8,12.0,30,0,0,1,0,0,1
1,0.78,5.0,0.5,0.0,6.3,4.000000000000001,11,0,0,1,0,0,1
1,2.87,11.5,0.0,1.9,14.2,12.0,24,0,0,1,0,0,1
1,19.83,52.0,0.0,11.47,69.6,31.000000000000004,24,0,0,1,0,0,1
1,1.2,6.0,1.0,1.56,9.36,6.0,13,0,0,1,0,0,1
1,1.22,6.0,0.0,0.0,6.8,4.000000000000001,1,1,0,1,0,0,1
1,1.35,8.5,0.0,1.0,10.3,11.0,20,0,0,1,0,0,1
1,0.7,4.5,0.0,1.0,6.3,3.0,8,0,0,1,0,0,1
5,1.71,9.0,0.5,1.42,11.72,9.0,14,0,0,1,0,0,0
1,1.72,9.0,0.0,0.0,9.8,10.0,17,0,0,1,0,0,1
1,1.2,8.0,0.0,0.0,8.8,10.0,9,0,0,1,0,0,1
2,4.2,15.0,0.0,0.0,15.8,14.0,1,1,0,1,0,0,1
1,1.1,7.0,0.0,1.55,9.35,8.000000000000002,6,0,0,1,0,0,1
1,3.1,23.0,0.0,4.76,28.56,39.0,14,0,0,1,0,0,1
1,1.0,5.5,1.0,1.8,9.1,5.0,6,0,0,1,0,0,1
1,1.16,7.0,0.0,0.0,7.8,7.0,5,0,0,1,0,0,1
1,1.3,7.0,0.0,0.0,7.8,7.0,2,0,0,1,0,0,1
1,6.01,20.0,0.5,0.0,21.3,20.0,1,1,0,1,0,0,1
1,0.4,4.0,0.0,0.0,4.8,2.0000000000000004,5,0,0,1,0,0,1
1,1.4,7.5,0.0,0.0,8.3,9.0,25,0,0,1,0,0,1
1,2.7,13.0,0.0,1.0,14.8,17.000000000000004,12,0,0,1,0,0,1
1,3.5,15.5,0.0,1.5,17.8,20.0,25,0,0,1,0,0,1
1,19.7,52.0,0.0,14.33,72.46,27.0,5,0,0,1,0,0,1
1,0.5,4.0,0.0,1.4,6.2,2.0000000000000004,18,0,0,1,0,0,1
1,1.0,5.0,0.0,1.15,6.95,2.0000000000000004,23,0,0,1,0,0,1
3,3.52,17.0,0.0,3.56,21.36,23.0,29,0,0,1,0,0,2
6,1.66,8.5,0.0,1.7,11.0,8.000000000000002,8,0,0,1,0,0,0
5,2.03,9.5,0.0,0.0,10.3,11.0,18,0,0,1,0,0,0
1,0.9,6.0,0.5,0.0,7.3,6.0,24,0,0,1,0,0,1
1,0.76,4.5,0.5,0.0,5.8,4.000000000000001,4,0,0,1,0,0,1
1,1.14,6.0,0.5,0.0,7.3,5.0,30,0,0,1,0,0,1
5,2.38,12.5,1.0,0.0,14.3,17.000000000000004,14,0,0,1,0,0,0
1,2.19,10.0,0.0,0.0,10.8,11.0,30,0,0,1,0,0,1
1,0.9,5.5,1.0,1.82,9.12,5.0,29,0,0,1,0,0,1
3,2.1,10.5,1.0,0.0,12.3,13.0,6,0,0,1,0,0,2
1,1.25,5.5,0.0,1.0,7.3,3.0,17,0,0,1,0,0,1
1,0.64,5.0,1.0,1.7,8.5,4.000000000000001,26,0,0,1,0,0,1
1,1.6,10.0,0.0,0.0,10.8,14.0,29,0,0,1,0,0,1
2,0.96,5.0,0.5,1.26,7.56,4.000000000000001,29,0,0,1,0,0,1
1,1.62,9.0,0.0,0.0,9.8,11.0,25,0,0,1,0,0,1
1,0.8,5.0,0.0,0.0,5.8,3.0,3,0,0,1,0,0,1
2,3.4,16.5,0.0,0.0,17.3,22.0,7,0,0,1,0,0,1
1,2.4,10.0,0.0,2.7,13.5,10.0,5,0,0,1,0,0,1
1,1.2,7.5,0.5,1.75,10.55,8.000000000000002,1,1,0,1,0,0,1
1,5.75,19.0,0.0,1.5,21.3,19.0,22,0,0,1,0,0,1
1,0.64,4.5,1.0,1.65,7.95,4.000000000000001,20,0,0,1,0,0,1
5,1.72,8.5,0.5,1.8,11.6,9.0,9,0,0,1,0,0,0
1,3.9,17.5,0.0,0.0,18.3,24.0,12,0,0,1,0,0,1
1,1.5,6.5,0.0,2.0,9.3,6.0,25,0,0,1,0,0,1
1,3.71,13.0,0.5,0.0,14.3,12.0,17,0,0,1,0,0,1
5,1.84,9.5,0.0,0.0,10.3,11.0,13,0,0,1,0,0,0
1,0.5,4.5,1.0,0.0,6.3,4.000000000000001,27,0,0,1,0,0,1
1,6.5,24.5,0.0,5.05,30.35,32.00000000000001,30,0,0,1,0,0,1
1,0.4,4.0,1.0,0.0,5.8,3.0,28,0,0,1,0,0,1
1,4.3,17.5,0.5,0.0,18.8,22.0,30,0,0,1,0,0,1
1,6.2,19.0,0.5,4.05,24.35,12.0,30,0,0,1,0,0,1
1,1.15,6.5,0.0,0.0,7.3,6.0,1,1,0,1,0,0,1
1,4.1,16.5,0.0,3.45,20.75,19.0,18,0,0,1,0,0,1
1,1.7,8.0,0.0,2.2,11.0,7.0,4,0,0,1,0,0,1
1,0.3,3.5,1.0,0.0,5.3,3.0,7,0,0,1,0,0,1
1,1.5,7.0,0.5,2.05,10.35,6.0,1,1,0,1,0,0,1
1,2.2,10.5,0.0,2.25,13.55,13.0,25,0,0,1,0,0,1
1,7.0,22.0,0.0,2.5,25.3,19.0,6,0,0,1,0,0,1
1,0.94,4.5,0.0,0.0,5.3,3.0,11,0,0,1,0,0,1
1,2.12,12.5,0.0,2.5,15.8,17.000000000000004,21,0,0,1,0,0,1
1,2.35,11.5,0.0,0.0,12.3,14.0,13,0,0,1,0,0,1
1,2.63,10.5,0.0,2.1,13.4,11.0,2,0,0,1,0,0,1
1,1.34,7.5,0.5,0.0,8.8,9.0,28,0,0,1,0,0,1
2,1.69,8.0,0.5,2.12,11.42,8.000000000000002,1,1,0,1,0,0,1
1,0.82,4.5,0.0,0.0,5.3,3.0,7,0,0,1,0,0,1
5,0.5,4.0,1.0,1.5,7.3,2.0000000000000004,7,0,0,1,0,0,0
1,3.7,14.5,0.5,1.0,16.8,16.000000000000004,10,0,0,1,0,0,1
1,3.4,12.5,0.0,0.0,13.3,11.0,1,1,0,1,0,0,1
2,2.95,10.5,0.0,0.0,11.3,9.0,27,0,0,1,0,0,1
1,2.5,15.5,0.0,1.7,18.0,23.0,23,0,0,1,0,0,1
1,1.62,7.5,0.0,1.66,9.96,8.000000000000002,27,0,0,1,0,0,1
6,0.99,6.0,0.0,0.0,6.8,6.0,13,0,0,1,0,0,0
1,1.53,7.5,1.0,1.5,10.8,7.0,21,0,0,1,0,0,1
1,5.33,17.0,0.5,3.5,21.8,14.0,3,0,0,1,0,0,1
6,0.4,3.5,0.0,0.7,5.0,2.0000000000000004,17,0,0,1,0,0,0
2,0.24,3.0,1.0,0.0,4.8,1.0000000000000002,9,0,0,1,0,0,1
6,1.53,6.5,0.0,0.0,7.3,6.0,4,0,0,1,0,0,0
1,1.74,11.0,0.0,0.0,11.8,14.0,13,0,0,1,0,0,1
1,0.45,4.0,0.5,1.06,6.36,2.0000000000000004,22,0,0,1,0,0,1
1,2.98,14.0,0.0,3.7,18.5,19.0,21,0,0,1,0,0,1
1,0.9,5.5,0.5,1.35,8.15,4.000000000000001,6,0,0,1,0,0,1
1,6.2,20.5,0.0,2.0,23.3,17.000000000000004,15,0,0,1,0,0,1
1,2.03,11.0,0.0,2.0,13.8,13.0,8,0,0,1,0,0,1
2,2.6,11.0,0.5,0.0,12.3,11.0,4,0,0,1,0,0,1
1,2.97,11.5,0.0,1.0,13.3,13.0,18,0,0,1,0,0,1
1,2.17,9.5,0.0,0.0,10.3,9.0,1,1,0,1,0,0,1
1,1.33,7.5,0.0,1.5,9.8,7.0,24,0,0,1,0,0,1
3,1.17,5.5,0.0,0.0,6.3,1436.0,25,0,0,1,0,0,2
3,1.7,9.5,0.0,2.05,12.35,11.0,24,0,0,1,0,0,2
1,0.8,5.0,0.0,0.75,6.55,4.000000000000001,5,0,0,1,0,0,1
1,1.43,7.5,0.0,0.0,8.3,8.000000000000002,10,0,0,1,0,0,1
1,1.75,7.5,1.0,2.55,11.85,6.0,20,0,0,1,0,0,1
1,0.2,3.5,0.0,0.0,4.3,3.0,22,0,0,1,0,0,1
1,3.2,11.5,0.5,0.0,12.8,11.0,31,0,0,1,0,0,1
1,2.5,12.0,0.5,0.0,13.3,15.0,31,0,0,1,0,0,1
2,0.48,3.5,0.5,2.0,6.8,2.0000000000000004,9,0,0,1,0,0,1
2,2.83,13.5,0.0,2.86,17.16,17.000000000000004,23,0,0,1,0,0,1
6,1.13,6.5,0.0,0.0,7.3,6.0,31,0,0,1,0,0,0
1,1.7,9.0,1.0,1.5,12.3,11.0,20,0,0,1,0,0,1
6,3.8,12.0,0.0,0.0,12.8,7.0,2,0,0,1,0,0,0
6,8.01,24.0,0.5,0.0,30.63,18.0,4,0,0,1,0,0,0
1,3.0,11.5,0.0,2.45,14.75,10.0,27,0,0,1,0,0,1
1,1.3,7.5,0.0,0.0,8.3,8.000000000000002,8,0,0,1,0,0,1
6,1.15,5.5,0.0,0.0,6.3,4.000000000000001,19,1,0,1,0,0,0
1,2.4,10.5,1.0,2.46,14.76,14.0,28,0,0,1,0,0,1
2,0.39,3.5,0.5,0.0,4.8,2.0000000000000004,10,0,0,1,0,0,1
2,1.5,7.5,0.0,1.65,9.95,8.000000000000002,24,0,0,1,0,0,1
1,0.9,5.0,0.5,1.25,7.55,4.000000000000001,18,0,0,1,0,0,1
1,0.56,4.5,0.0,0.0,5.3,3.0,3,0,0,1,0,0,1
1,1.26,7.0,0.0,0.0,7.8,7.0,21,0,0,1,0,0,1
1,1.6,8.5,0.0,0.0,9.3,9.0,10,0,0,1,0,0,1
1,2.43,11.0,0.5,2.3,14.6,12.0,11,0,0,1,0,0,1
1,1.38,7.0,0.5,1.2,9.5,6.0,31,0,0,1,0,0,1
2,3.2,12.5,0.0,2.65,15.95,14.0,3,0,0,1,0,0,1
1,2.1,9.0,0.0,1.96,11.76,8.000000000000002,25,0,0,1,0,0,1
1,0.6,5.0,0.0,0.0,5.8,5.0,18,0,0,1,0,0,1
1,0.7,4.0,0.5,0.0,5.3,3.0,2,0,0,1,0,0,1
1,0.8,5.0,1.0,1.7,8.5,5.0,23,0,0,1,0,0,1
1,0.64,4.5,0.0,0.0,5.3,4.000000000000001,11,0,0,1,0,0,1
1,4.18,14.5,0.0,1.5,16.8,15.0,10,0,0,1,0,0,1
1,3.45,12.0,0.5,3.75,17.05,9.0,7,0,0,1,0,0,1
2,1.2,6.0,0.0,1.36,8.16,4.000000000000001,1,1,0,1,0,0,1
5,0.8,4.5,0.0,0.0,5.3,4.000000000000001,15,0,0,1,0,0,0
1,0.7,6.0,0.0,0.0,6.8,7.0,18,0,0,1,0,0,1
1,2.1,12.0,0.0,0.0,12.8,17.000000000000004,23,0,0,1,0,0,1
5,7.5,22.5,0.5,1.5,25.3,16.000000000000004,14,0,0,1,0,0,0
1,5.5,23.0,0.0,4.75,28.55,30.0,11,0,0,1,0,0,1
5,1.42,6.0,0.0,2.0,8.8,3.0,27,0,0,1,0,0,0
4,4.1,14.5,0.5,3.1,18.9,14.0,14,0,0,1,0,0,2
5,0.9,5.5,0.0,1.38,7.68,4.000000000000001,2,0,0,1,0,0,0
1,4.8,16.0,1.0,2.0,19.8,12.0,27,0,0,1,0,0,1
1,1.03,5.0,0.0,1.16,6.96,3.0,27,0,0,1,0,0,1
1,5.12,18.5,0.0,4.93,29.56,19.0,25,0,0,1,0,0,1
1,0.34,3.5,0.5,0.0,4.8,2.0000000000000004,1,1,0,1,0,0,1
1,1.4,7.0,0.0,2.3,10.1,6.0,18,0,0,1,0,0,1
1,1.2,8.5,0.0,0.0,9.3,10.0,13,0,0,1,0,0,1
4,0.4,4.5,0.0,0.0,5.3,4.000000000000001,21,0,0,1,0,0,2
1,3.33,19.0,0.0,3.8,23.6,28.0,15,0,0,1,0,0,1
3,0.8,5.0,0.0,0.0,5.8,3.0,2,0,0,1,0,0,2
1,1.26,7.5,0.0,0.0,8.3,8.000000000000002,17,0,0,1,0,0,1
1,2.42,10.5,0.0,0.0,11.3,11.0,17,0,0,1,0,0,1
2,0.8,5.5,0.0,1.1,7.4,5.0,9,0,0,1,0,0,1
1,0.8,5.5,1.0,1.0,8.3,4.000000000000001,8,0,0,1,0,0,1
2,4.1,16.5,0.0,4.32,21.62,20.0,31,0,0,1,0,0,1
2,2.87,11.5,1.0,3.12,16.42,14.0,8,0,0,1,0,0,1
1,1.27,7.0,0.0,1.0,8.8,7.0,7,0,0,1,0,0,1
2,0.9,5.5,0.0,1.85,8.15,5.0,14,0,0,1,0,0,1
1,3.22,15.5,0.0,3.1,19.4,20.0,19,1,0,1,0,0,1
1,2.7,14.5,0.0,0.0,15.3,21.0,7,0,0,1,0,0,1
1,0.78,7.5,0.0,2.08,10.38,10.0,28,0,0,1,0,0,1
1,1.0,5.0,0.5,0.0,6.3,3.0,4,0,0,1,0,0,1
1,1.24,7.0,1.0,1.6,10.4,7.0,28,0,0,1,0,0,1
1,6.48,20.5,0.0,6.15,27.45,16.000000000000004,11,0,0,1,0,0,1
1,3.24,14.0,0.5,1.0,16.3,17.000000000000004,17,0,0,1,0,0,1
1,1.5,7.5,0.5,0.0,8.8,8.000000000000002,13,0,0,1,0,0,1
3,3.35,14.5,1.0,3.88,20.18,18.0,8,0,0,1,0,0,2
1,1.0,6.5,1.0,0.0,8.3,6.0,20,0,0,1,0,0,1
1,5.2,16.0,0.5,0.0,17.3,10.0,2,0,0,1,0,0,1
1,1.46,9.0,0.0,0.0,9.8,12.0,15,0,0,1,0,0,1
1,4.74,18.0,0.0,3.6,22.4,21.0,10,0,0,1,0,0,1
1,19.7,52.0,0.0,0.0,58.13,40.0,24,0,0,1,0,0,1
1,1.14,7.0,0.0,1.0,8.8,8.000000000000002,22,0,0,1,0,0,1
1,1.17,5.5,1.0,0.0,7.3,4.000000000000001,5,0,0,1,0,0,1
1,0.8,5.0,0.0,1.0,6.8,3.0,10,0,0,1,0,0,1
1,1.03,6.0,0.0,1.0,7.8,5.0,22,0,0,1,0,0,1
1,0.8,5.5,0.0,0.0,6.3,5.0,17,0,0,1,0,0,1
1,3.29,15.0,1.0,0.0,16.8,20.0,30,0,0,1,0,0,1
1,2.3,10.0,0.0,1.0,11.8,11.0,6,0,0,1,0,0,1
1,1.4,7.0,0.5,0.0,8.3,6.0,15,0,0,1,0,0,1
2,1.3,6.0,0.0,1.5,8.3,5.0,1,1,0,1,0,0,1
1,1.66,8.5,0.5,0.0,9.8,11.0,10,0,0,1,0,0,1
1,1.03,5.5,0.0,1.58,7.88,3.0,23,0,0,1,0,0,1
1,3.8,13.5,0.0,2.0,16.3,14.0,28,0,0,1,0,0,1
1,1.42,7.0,0.0,1.75,9.55,7.0,6,0,0,1,0,0,1
1,0.2,3.0,0.5,1.05,5.35,1.0000000000000002,4,0,0,1,0,0,1
1,9.18,27.0,0.0,6.47,39.6,21.0,5,0,0,1,0,0,1
1,6.82,23.5,0.0,0.0,24.3,28.0,14,0,0,1,0,0,1
1,2.0,10.5,1.0,2.0,14.3,13.0,13,0,0,1,0,0,1
1,1.4,7.0,1.0,1.2,10.0,6.0,8,0,0,1,0,0,1
5,3.39,15.5,1.0,3.46,20.76,21.0,30,0,0,1,0,0,0
1,0.6,4.5,0.0,0.0,5.3,4.000000000000001,21,0,0,1,0,0,1
1,1.7,8.0,0.5,0.0,9.3,7.0,10,0,0,1,0,0,1
3,0.9,5.5,0.0,1.38,7.68,5.0,7,0,0,1,0,0,2
1,12.7,35.0,0.0,1.0,36.8,19.0,11,0,0,1,0,0,1
2,5.31,17.0,0.5,0.0,18.3,12.0,27,0,0,1,0,0,1
1,0.34,4.5,0.0,0.0,5.3,5.0,31,0,0,1,0,0,1
1,0.82,6.5,0.0,0.0,7.3,7.0,23,0,0,1,0,0,1
1,0.6,4.5,0.0,0.0,5.3,3.0,11,0,0,1,0,0,1
1,11.9,35.0,0.5,0.0,36.3,22.0,7,0,0,1,0,0,1
2,4.81,20.5,0.0,0.0,21.3,29.0,11,0,0,1,0,0,1
6,1.11,5.5,0.0,1.38,7.68,5.0,29,0,0,1,0,0,0
1,0.9,6.0,0.5,0.0,7.3,5.0,20,0,0,1,0,0,1
5,1.34,7.0,1.0,1.5,10.3,7.0,6,0,0,1,0,0,0
1,9.5,29.0,0.0,10.5,45.63,24.0,14,0,0,1,0,0,1
1,1.3,7.0,0.0,1.55,9.35,7.0,3,0,0,1,0,0,1
1,1.77,11.0,0.0,0.0,11.8,17.000000000000004,21,0,0,1,0,0,1
1,2.05,8.5,0.5,1.8,11.6,7.0,3,0,0,1,0,0,1
1,2.6,12.5,0.0,1.0,14.3,16.000000000000004,30,0,0,1,0,0,1
5,9.17,31.0,0.0,0.0,37.13,32.00000000000001,5,0,0,1,0,0,0
1,1.65,7.0,0.0,1.0,8.8,5.0,4,0,0,1,0,0,1
1,2.79,11.5,0.5,0.0,12.8,13.0,31,0,0,1,0,0,1
1,1.6,9.0,0.0,1.95,11.75,10.0,5,0,0,1,0,0,1
2,2.6,12.5,1.0,0.0,14.3,16.000000000000004,23,0,0,1,0,0,1
1,0.9,6.0,1.0,0.0,7.8,7.0,7,0,0,1,0,0,1
1,7.1,31.0,0.0,5.0,36.8,44.0,12,0,0,1,0,0,1
1,3.02,12.0,0.0,0.0,12.8,14.0,3,0,0,1,0,0,1
1,0.3,3.0,0.0,0.0,3.8,1.0000000000000002,31,0,0,1,0,0,1
1,17.77,52.0,0.0,0.0,58.13,24.0,2,0,0,1,0,0,1
2,1.3,7.5,0.0,0.0,8.3,8.000000000000002,31,0,0,1,0,0,1
1,1.07,6.0,0.0,1.5,8.3,5.0,22,0,0,1,0,0,1
1,2.9,17.0,0.0,0.0,17.8,27.0,9,0,0,1,0,0,1
1,4.5,19.0,0.0,0.0,19.8,23.0,20,0,0,1,0,0,1
1,0.5,4.0,0.0,1.0,5.8,4.000000000000001,10,0,0,1,0,0,1
1,0.63,4.0,0.0,1.0,5.8,3.0,9,0,0,1,0,0,1
1,4.89,17.5,0.5,0.0,18.8,18.0,21,0,0,1,0,0,1
1,4.9,18.5,0.5,3.0,22.8,22.0,10,0,0,1,0,0,1
1,1.53,7.0,0.0,1.4,9.2,5.0,20,0,0,1,0,0,1
1,0.7,5.5,0.5,0.0,6.8,5.0,14,0,0,1,0,0,1
1,1.7,7.5,0.0,0.0,8.3,7.0,16,0,0,1,0,0,1
1,0.3,4.0,0.0,1.2,6.0,3.0,20,0,0,1,0,0,1
2,0.72,4.5,0.0,1.32,6.62,3.0,26,0,0,1,0,0,1
1,3.79,13.0,0.5,0.0,14.3,11.0,29,0,0,1,0,0,1
1,1.98,9.5,0.0,1.0,11.3,11.0,7,0,0,1,0,0,1
1,1.6,9.0,0.0,0.0,9.8,10.0,12,0,0,1,0,0,1
1,1.7,8.0,1.0,0.0,9.8,9.0,27,0,0,1,0,0,1
1,0.51,4.0,0.5,0.0,5.3,2.0000000000000004,13,0,0,1,0,0,1
1,0.54,4.5,0.0,1.32,6.62,4.000000000000001,19,1,0,1,0,0,1
1,4.2,17.0,0.5,4.55,22.85,21.0,9,0,0,1,0,0,1
2,3.13,11.5,0.0,0.0,12.3,10.0,4,0,0,1,0,0,1
2,2.2,12.0,0.0,1.0,13.8,15.0,4,0,0,1,0,0,1
1,2.78,12.5,1.0,0.0,14.3,15.0,23,0,0,1,0,0,1
3,2.3,10.0,0.0,0.0,10.8,9.0,4,0,0,1,0,0,2
1,2.26,10.0,0.0,0.0,10.8,11.0,4,0,0,1,0,0,1
1,1.1,8.0,0.0,2.2,11.0,11.0,9,0,0,1,0,0,1
1,2.2,8.5,0.5,1.0,10.8,7.0,4,0,0,1,0,0,1
1,2.08,9.0,0.0,1.5,11.3,8.000000000000002,19,1,0,1,0,0,1
1,0.5,4.0,0.0,0.0,4.8,3.0,29,0,0,1,0,0,1
4,4.2,15.0,0.5,0.0,16.3,16.000000000000004,1,1,0,1,0,0,2
1,0.9,5.0,0.0,0.0,5.8,3.0,10,0,0,1,0,0,1
1,2.7,13.0,0.0,2.75,16.55,16.000000000000004,12,0,0,1,0,0,1
5,0.65,4.0,0.0,0.0,4.8,2.0000000000000004,6,0,0,1,0,0,0
1,3.0,11.5,0.5,0.0,12.8,10.0,24,0,0,1,0,0,1
1,4.37,14.0,0.5,1.5,16.8,8.000000000000002,29,0,0,1,0,0,1
1,2.3,13.0,0.5,0.0,14.3,17.000000000000004,7,0,0,1,0,0,1
1,0.74,5.0,1.0,1.2,8.0,4.000000000000001,8,0,0,1,0,0,1
5,2.19,12.0,0.0,0.0,12.8,16.000000000000004,16,0,0,1,0,0,0
1,1.21,7.0,0.0,1.0,8.8,7.0,6,0,0,1,0,0,1
1,2.26,9.5,0.0,2.38,12.68,10.0,18,0,0,1,0,0,1
1,1.0,6.0,0.0,0.0,6.8,6.0,14,0,0,1,0,0,1
1,4.2,15.0,0.0,2.0,17.8,12.0,8,0,0,1,0,0,1
4,2.04,10.5,1.0,0.0,12.3,13.0,9,0,0,1,0,0,2
1,1.6,9.0,0.0,1.95,11.75,11.0,8,0,0,1,0,0,1
3,1.8,9.0,1.0,0.0,10.8,11.0,8,0,0,1,0,0,2
5,3.55,12.0,0.0,3.0,15.8,8.000000000000002,1,1,0,1,0,0,0
1,0.4,4.0,0.0,0.0,4.8,3.0,1,1,0,1,0,0,1
1,3.4,15.5,0.0,0.0,16.3,19.0,24,0,0,1,0,0,1
4,3.2,14.0,0.5,0.0,15.3,16.000000000000004,5,0,0,1,0,0,2
1,4.9,17.0,0.0,1.0,18.8,17.000000000000004,19,1,0,1,0,0,1
1,0.63,5.0,0.0,1.0,6.8,5.0,28,0,0,1,0,0,1
1,0.53,4.0,1.0,0.0,5.8,2.0000000000000004,15,0,0,1,0,0,1
1,0.9,5.5,0.0,0.7,7.0,5.0,16,0,0,1,0,0,1
1,3.6,14.5,0.0,0.0,15.3,17.000000000000004,3,0,0,1,0,0,1
2,1.0,6.5,0.0,1.0,8.3,6.0,9,0,0,1,0,0,1
2,2.67,22.0,0.0,0.0,22.8,35.0,18,0,0,1,0,0,1
5,3.13,12.5,0.5,1.5,15.3,14.0,6,0,0,1,0,0,0
1,1.4,7.0,0.5,0.0,8.3,8.000000000000002,6,0,0,1,0,0,1
1,0.65,5.0,0.0,0.0,5.8,5.0,16,0,0,1,0,0,1
1,2.4,11.0,0.0,1.0,12.8,14.0,5,0,0,1,0,0,1
2,1.3,8.0,0.0,1.75,10.55,8.000000000000002,11,0,0,1,0,0,1
1,0.4,3.5,0.0,0.7,5.0,1.0000000000000002,14,0,0,1,0,0,1
2,1.03,6.0,0.5,0.91,8.21,5.0,24,0,0,1,0,0,1
1,1.95,9.5,0.0,2.06,12.36,12.0,24,0,0,1,0,0,1
2,1.68,8.0,0.0,0.0,8.8,8.000000000000002,13,0,0,1,0,0,1
1,2.35,10.5,0.0,0.0,11.3,12.0,8,0,0,1,0,0,1
1,2.76,11.0,0.0,0.0,11.8,11.0,31,0,0,1,0,0,1
3,1.6,8.5,0.0,0.0,9.3,9.0,14,0,0,1,0,0,2
2,0.8,6.0,0.0,0.0,6.8,6.0,17,0,0,1,0,0,1
1,2.51,11.0,1.0,0.0,12.8,13.0,22,0,0,1,0,0,1
5,3.92,17.5,0.0,0.0,18.3,22.0,25,0,0,1,0,0,0
1,1.52,8.0,0.0,2.4,11.2,8.000000000000002,23,0,0,1,0,0,1
1,0.94,6.0,0.5,1.95,9.25,6.0,18,0,0,1,0,0,1
1,1.0,5.5,0.5,0.0,6.8,6.0,26,0,0,1,0,0,1
3,2.14,12.0,0.0,0.0,12.8,15.0,5,0,0,1,0,0,2
2,0.7,4.2,0.5,1.37,6.87,3.0,1,1,0,1,0,0,1
1,1.62,9.0,0.0,0.0,9.8,10.0,29,0,0,1,0,0,1
1,7.49,27.5,0.5,25.0,53.8,30.0,23,0,0,1,0,0,1
2,1.16,5.0,1.0,0.0,6.8,3.0,30,0,0,1,0,0,1
1,0.9,5.5,0.0,1.5,7.8,5.0,17,0,0,1,0,0,1
1,1.0,6.5,0.0,0.0,7.3,7.0,16,0,0,1,0,0,1
1,0.7,4.5,0.0,0.0,5.3,3.0,25,0,0,1,0,0,1
1,1.7,8.0,0.0,1.75,10.55,8.000000000000002,3,0,0,1,0,0,1
1,1.3,7.0,0.0,1.7,9.5,7.0,31,0,0,1,0,0,1
2,0.5,4.0,0.5,1.55,6.85,3.0,4,0,0,1,0,0,1
1,7.49,24.5,0.0,0.0,25.3,22.0,22,0,0,1,0,0,1
1,2.6,15.0,0.0,0.0,15.8,21.0,20,0,0,1,0,0,1
1,1.68,6.5,0.5,0.0,7.8,4.000000000000001,10,0,0,1,0,0,1
1,5.12,20.5,0.0,2.0,23.3,24.0,1,1,0,1,0,0,1
1,2.2,10.5,0.0,0.0,11.3,12.0,5,0,0,1,0,0,1
1,7.57,27.5,0.0,1.0,29.3,30.0,25,0,0,1,0,0,1
1,1.16,6.0,0.0,0.0,6.8,5.0,24,0,0,1,0,0,1
5,1.02,6.0,0.0,1.2,8.0,6.0,16,0,0,1,0,0,0
1,0.3,3.5,1.0,0.0,5.3,2.0000000000000004,7,0,0,1,0,0,1
2,2.3,9.5,0.0,0.0,10.3,9.0,15,0,0,1,0,0,1
2,1.43,6.5,0.5,0.0,7.8,5.0,7,0,0,1,0,0,1
1,2.8,9.5,1.0,0.0,11.3,8.000000000000002,16,0,0,1,0,0,1
3,2.47,11.5,0.0,0.0,12.3,13.0,31,0,0,1,0,0,2
1,3.5,13.0,0.0,0.0,13.8,13.0,24,0,0,1,0,0,1
1,0.3,3.5,0.0,0.0,4.3,3.0,3,0,0,1,0,0,1
1,2.5,9.5,0.5,0.0,10.8,8.000000000000002,18,0,0,1,0,0,1
5,1.37,8.5,1.0,2.06,12.36,10.0,29,0,0,1,0,0,0
1,1.6,8.0,0.5,1.5,10.8,8.000000000000002,18,0,0,1,0,0,1
1,1.6,8.5,1.0,0.0,10.3,9.0,13,0,0,1,0,0,1
1,2.3,10.5,0.0,2.25,13.55,12.0,22,0,0,1,0,0,1
1,0.0,3.0,0.5,19.0,23.3,1.0000000000000002,22,0,0,1,0,0,1
1,3.7,17.0,0.0,3.55,21.35,24.0,31,0,0,1,0,0,1
1,2.2,9.5,0.0,2.05,12.35,9.0,26,0,0,1,0,0,1
1,2.9,10.5,0.5,0.0,11.8,9.0,21,0,0,1,0,0,1
1,2.18,15.0,0.0,0.0,15.8,23.0,20,0,0,1,0,0,1
1,4.6,15.0,0.5,0.0,16.3,14.0,24,0,0,1,0,0,1
1,0.9,5.0,0.0,1.15,6.95,2.0000000000000004,4,0,0,1,0,0,1
1,1.6,8.0,0.5,0.0,9.3,7.0,10,0,0,1,0,0,1
2,0.9,6.5,1.0,0.0,8.3,6.0,28,0,0,1,0,0,1
5,2.93,13.5,0.0,1.0,15.3,17.000000000000004,31,0,0,1,0,0,0
1,0.5,3.5,0.5,0.0,10.13,1.0000000000000002,30,0,0,1,0,0,1
1,3.3,14.5,1.0,2.0,18.3,18.0,27,0,0,1,0,0,1
1,0.7,5.0,0.0,1.0,6.8,5.0,6,0,0,1,0,0,1
5,1.14,7.0,1.0,2.4,11.2,7.0,7,0,0,1,0,0,0
2,1.67,7.0,0.5,0.0,8.3,5.0,6,0,0,1,0,0,1
3,2.03,10.5,0.0,1.0,12.3,13.0,30,0,0,1,0,0,2
3,2.77,10.5,0.5,2.36,14.16,10.0,29,0,0,1,0,0,2
