passenger_count,trip_distance,pickup_location,fare_amount,extra,tip_amount,total_amount,duration,pickupday,demand
1,2.8,Midtown,12.5,1.0,2.85,17.15,16.000000000000004,7,low
1,0.6,Midtown,5.0,0.5,0.0,6.3,5.0,21,low
3,1.0,Midtown,5.5,0.0,0.0,6.3,6.0,5,medium
1,1.66,Midtown,7.0,1.0,0.0,8.8,5.0,5,low
5,0.91,Midtown,6.0,0.0,0.0,6.8,5.0,19,high
1,1.8,Midtown,12.0,0.0,1.5,14.3,17.000000000000004,13,low
1,1.66,Midtown,9.0,0.0,0.0,9.8,12.0,14,low
1,1.7,Midtown,8.0,0.0,1.0,9.8,7.0,5,low
1,0.5,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,15,low
1,1.47,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,8,low
1,6.53,Midtown,26.5,0.5,0.0,27.8,34.00000000000001,21,low
2,6.4,Midtown,22.5,0.0,4.65,27.95,22.0,13,low
1,1.1,Midtown,7.0,0.5,1.66,9.96,9.0,23,low
1,0.5,Midtown,5.5,0.5,1.36,8.16,6.0,23,low
1,0.68,Midtown,5.0,1.0,1.2,8.0,5.0,12,low
5,2.44,Midtown,13.0,0.5,0.0,14.3,17.000000000000004,23,high
1,0.71,Midtown,5.5,0.0,1.26,7.56,6.0,21,low
1,2.57,Midtown,10.0,0.5,2.1,13.4,11.0,17,low
1,1.3,Midtown,12.0,0.0,0.0,12.8,18.0,12,low
5,3.46,Midtown,14.5,0.0,2.9,18.2,17.000000000000004,3,high
1,0.7,Midtown,5.5,0.5,0.0,6.8,6.0,10,low
1,1.3,Midtown,7.0,1.0,0.0,8.8,7.0,27,low
2,2.97,Midtown,11.5,0.5,2.56,15.36,13.0,26,low
1,1.9,Midtown,11.0,0.0,2.35,14.15,14.0,12,low
1,0.89,Midtown,8.5,0.0,0.0,9.3,12.0,8,low
1,2.39,Midtown,9.5,0.0,0.0,10.3,9.0,17,low
1,3.7,Midtown,13.0,0.5,3.57,17.87,12.0,24,low
1,2.06,Midtown,12.5,0.0,2.66,15.96,17.000000000000004,23,low
2,1.58,Midtown,13.0,0.0,0.0,13.8,20.0,22,low
2,1.21,Midtown,6.5,0.0,1.5,8.8,7.0,22,low
3,0.9,Midtown,5.5,0.5,1.35,8.15,5.0,31,medium
1,0.48,Midtown,4.0,0.5,1.06,6.36,2.0000000000000004,26,low
1,0.8,Midtown,7.5,0.0,2.07,10.37,10.0,12,low
1,4.18,Midtown,17.5,0.0,3.66,21.96,23.0,22,low
1,0.7,Midtown,4.0,0.0,0.0,4.8,2.0000000000000004,31,low
1,1.1,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,8,low
1,2.41,Midtown,11.0,0.0,2.2,14.0,13.0,19,low
6,2.01,Midtown,9.5,0.5,2.0,12.8,9.0,11,high
1,0.01,Midtown,2.5,0.0,0.0,3.3,1.0000000000000002,31,low
1,1.3,Midtown,8.5,1.0,0.0,10.3,10.0,12,low
1,1.35,Midtown,6.5,0.5,0.0,7.8,6.0,30,low
1,1.72,Midtown,11.0,0.5,2.3,14.6,15.0,17,low
1,1.11,Midtown,8.5,0.0,0.0,9.3,11.0,9,low
2,1.2,Midtown,7.0,0.0,1.4,9.2,7.0,30,low
5,1.76,Midtown,8.0,1.0,0.0,9.8,8.000000000000002,21,high
1,2.8,Midtown,18.0,1.0,0.0,19.8,29.0,8,low
1,1.2,Midtown,9.5,0.5,0.0,10.8,13.0,8,low
1,2.02,Midtown,8.5,0.0,2.32,11.62,9.0,31,low
5,1.2,Midtown,6.0,0.0,1.36,8.16,5.0,31,high
1,8.5,Midtown,31.0,1.0,8.12,40.92,35.0,15,low
1,0.4,Midtown,4.0,0.0,0.0,4.8,3.0,19,low
1,7.3,Midtown,21.5,0.5,4.56,27.36,13.0,16,low
1,3.9,Midtown,13.5,0.5,0.0,14.8,11.0,16,low
2,3.61,Midtown,13.5,0.0,3.58,17.88,15.0,27,low
1,1.2,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,2,low
1,1.25,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,21,low
1,0.7,Midtown,5.0,1.0,1.0,7.8,5.0,5,low
1,0.8,Midtown,6.5,1.0,0.0,8.3,7.0,28,low
2,1.8,Midtown,12.5,0.0,1.0,14.3,19.0,13,low
1,0.8,Midtown,6.5,1.0,0.0,8.31,7.0,28,low
1,0.6,Midtown,3.5,0.0,0.0,4.3,1.0000000000000002,17,low
1,6.86,Midtown,21.0,0.5,4.46,26.76,14.0,23,low
1,1.02,Midtown,6.0,0.0,1.2,8.0,7.0,17,low
5,1.04,Midtown,6.5,1.0,1.66,9.96,7.0,23,high
1,0.49,Midtown,4.0,0.5,0.0,5.3,2.0000000000000004,15,low
1,1.8,Midtown,10.5,0.0,1.0,12.3,14.0,9,low
1,4.4,Midtown,21.5,0.0,4.45,26.75,32.00000000000001,9,low
1,2.3,Midtown,11.0,0.5,2.5,14.8,14.0,30,low
1,0.9,Midtown,5.5,0.0,0.0,6.3,4.000000000000001,24,low
1,7.1,Midtown,24.5,0.5,5.16,30.96,24.0,29,low
1,0.6,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,22,low
1,1.3,Midtown,6.0,0.5,0.0,7.3,4.000000000000001,5,low
1,2.15,Midtown,13.0,0.5,2.7,17.0,18.0,13,low
1,1.57,Midtown,7.5,0.0,1.12,9.42,7.0,23,low
4,2.35,Midtown,9.5,0.5,2.0,12.8,9.0,8,medium
1,1.0,Midtown,5.0,0.5,0.0,6.3,2.0000000000000004,6,low
1,4.86,Midtown,16.0,0.0,0.0,16.8,12.0,7,low
3,2.2,Midtown,10.5,1.0,0.0,12.3,12.0,27,medium
1,2.24,Midtown,10.0,1.0,2.95,14.75,11.0,20,low
1,0.8,Midtown,8.0,0.0,0.0,8.8,11.0,19,low
1,2.4,Midtown,17.0,0.0,2.0,19.8,25.0,16,low
1,1.34,Midtown,7.0,0.0,1.2,9.0,7.0,1,low
4,4.7,Midtown,21.5,0.5,0.0,22.8,30.0,1,medium
1,1.65,Midtown,8.5,0.0,1.7,11.0,10.0,1,low
3,9.8,Midtown,32.0,0.0,0.0,38.13,27.0,14,medium
1,2.7,Midtown,11.0,0.0,0.0,11.8,12.0,12,low
1,0.8,Midtown,8.5,0.0,1.0,10.3,12.0,6,low
0,0.8,Midtown,8.0,0.0,0.0,8.8,11.0,14,low
3,2.78,Midtown,13.0,0.5,0.0,14.3,17.000000000000004,23,medium
4,1.26,Midtown,8.5,0.0,1.86,11.16,11.0,28,medium
1,1.48,Midtown,7.0,0.0,0.0,7.8,7.0,2,low
1,1.61,Midtown,11.0,1.0,3.6,16.4,16.000000000000004,13,low
1,10.0,Midtown,30.0,0.5,10.98,47.58,22.0,28,low
1,2.4,Midtown,11.0,0.5,2.46,14.76,13.0,28,low
1,0.6,Midtown,5.0,1.0,1.0,7.8,5.0,14,low
1,2.79,Midtown,12.0,0.5,2.66,15.96,19.0,30,low
1,2.16,Midtown,8.5,0.0,0.0,9.3,9.0,1,low
1,0.7,Midtown,5.0,1.0,0.0,6.8,5.0,14,low
5,1.52,Midtown,11.5,0.5,0.0,12.8,16.000000000000004,15,high
5,0.9,Midtown,5.5,0.0,0.0,6.3,5.0,10,high
1,1.3,Midtown,8.0,1.0,1.95,11.75,10.0,16,low
1,2.9,Midtown,13.5,0.0,0.0,14.3,18.0,17,low
1,0.68,Midtown,8.0,0.5,1.7,11.0,10.0,10,low
1,0.87,Midtown,7.0,0.0,1.56,9.36,8.000000000000002,20,low
1,3.34,Midtown,12.0,0.0,0.0,12.8,12.0,14,low
1,3.7,Midtown,16.0,0.0,2.5,19.3,19.0,14,low
4,2.01,Midtown,9.0,0.0,1.8,11.6,11.0,10,medium
1,9.62,Midtown,28.0,0.5,5.7,35.0,15.0,11,low
1,6.5,Midtown,24.0,1.0,0.0,25.8,29.0,14,low
1,0.86,Midtown,6.5,0.0,1.3,8.6,8.000000000000002,8,low
1,3.2,Midtown,14.0,1.0,3.95,19.75,18.0,9,low
1,3.5,Midtown,14.0,0.0,0.0,14.8,16.000000000000004,7,low
1,6.0,Midtown,22.0,0.5,6.95,30.25,25.0,6,low
1,0.81,Midtown,5.0,0.5,0.0,6.3,4.000000000000001,18,low
1,2.8,Midtown,11.5,0.5,3.0,15.8,12.0,4,low
1,1.19,Midtown,6.0,0.5,1.2,8.5,6.0,12,low
1,0.86,Midtown,5.5,0.5,1.2,8.0,6.0,12,low
1,0.8,Midtown,5.0,0.0,1.15,6.95,3.0,7,low
1,0.78,Midtown,5.0,0.0,1.25,7.05,4.000000000000001,16,low
1,3.42,Midtown,14.0,0.0,2.8,17.6,15.0,16,low
1,0.42,Midtown,4.0,0.0,0.8,5.6,2.0000000000000004,16,low
5,2.1,Midtown,11.5,0.5,0.0,12.8,15.0,1,high
1,0.57,Midtown,5.0,0.5,0.0,6.3,5.0,10,low
2,1.15,Midtown,6.5,0.0,1.3,8.6,6.0,12,low
3,1.39,Midtown,9.0,0.0,2.7,12.5,12.0,12,medium
1,1.37,Midtown,7.5,0.5,0.0,8.8,9.0,6,low
3,53.81,Midtown,130.0,0.0,0.0,130.8,93.0,18,medium
1,0.78,Midtown,4.5,1.0,1.1,7.4,3.0,8,low
2,2.46,Midtown,11.5,0.0,0.0,12.3,16.000000000000004,5,low
1,9.26,Midtown,31.0,0.0,0.0,31.8,28.0,4,low
5,1.12,Midtown,6.0,0.5,0.0,7.3,5.0,30,high
1,1.07,Midtown,6.5,0.0,0.0,7.3,7.0,10,low
1,1.0,Midtown,6.5,0.0,2.15,9.45,7.0,7,low
2,1.5,Midtown,8.0,0.0,2.2,11.0,9.0,7,low
1,1.7,Midtown,7.5,0.5,1.0,9.8,7.0,22,low
1,1.2,Midtown,6.5,0.5,1.55,9.35,7.0,22,low
1,0.4,Midtown,4.0,0.0,0.0,4.8,3.0,7,low
4,2.0,Midtown,12.0,0.5,0.0,13.3,16.000000000000004,17,medium
1,1.65,Midtown,8.5,0.0,0.0,9.3,9.0,4,low
1,1.03,Midtown,9.5,0.0,0.0,10.3,14.0,4,low
1,12.5,Midtown,39.5,0.0,7.0,52.63,36.0,21,low
5,1.16,Midtown,5.5,0.0,0.0,6.3,4.000000000000001,19,high
1,5.37,Midtown,22.0,0.0,1.0,23.8,29.0,8,low
1,1.77,Midtown,10.5,0.0,0.0,11.3,13.0,31,low
6,0.78,Midtown,6.0,1.0,1.4,9.2,7.0,14,high
1,6.46,Midtown,20.0,0.5,4.26,25.56,15.0,29,low
1,1.51,Midtown,7.0,0.0,1.56,9.36,7.0,21,low
1,0.2,Midtown,3.5,0.5,0.0,4.8,2.0000000000000004,29,low
1,3.3,Midtown,13.0,0.5,0.0,14.3,13.0,4,low
1,1.6,Midtown,7.0,0.5,0.0,8.3,6.0,22,low
1,0.74,Midtown,6.0,0.0,0.5,7.3,6.0,5,low
2,1.3,Midtown,6.5,0.5,0.0,7.8,6.0,12,low
1,0.4,Midtown,4.0,0.0,0.0,4.8,3.0,11,low
1,1.4,Midtown,10.0,1.0,2.35,14.15,14.0,7,low
5,8.53,Midtown,31.5,0.0,0.0,32.3,35.0,30,high
2,6.2,Midtown,22.5,0.5,5.95,29.75,26.0,20,low
1,1.1,Midtown,6.0,0.0,1.35,8.15,5.0,20,low
1,1.4,Midtown,8.0,0.5,0.0,9.3,9.0,23,low
3,3.39,Midtown,16.5,0.5,3.4,21.2,23.0,8,medium
1,5.87,Midtown,20.0,0.5,0.0,21.3,20.0,30,low
1,1.7,Midtown,9.5,0.0,2.05,12.35,12.0,8,low
2,1.07,Midtown,9.5,0.0,4.0,14.3,13.0,11,low
1,1.8,Midtown,8.5,0.0,0.0,9.3,8.000000000000002,23,low
2,0.6,Midtown,4.5,0.0,0.0,5.3,5.0,17,low
3,2.18,Midtown,9.5,1.0,2.2,13.2,23.0,30,medium
1,6.32,Midtown,21.5,1.0,0.0,23.3,20.0,15,low
5,5.03,Midtown,18.0,0.5,5.55,24.85,19.0,11,high
1,1.93,Midtown,17.5,0.0,0.0,18.3,30.0,6,low
1,0.79,Midtown,5.0,1.0,1.0,7.8,4.000000000000001,6,low
1,1.7,Midtown,8.0,1.0,1.0,10.8,9.0,21,low
1,1.58,Midtown,9.5,0.5,3.24,14.04,12.0,23,low
1,1.66,Midtown,9.5,0.0,0.0,10.3,13.0,2,low
1,0.12,Midtown,3.5,0.5,0.0,4.8,3.0,14,low
1,1.33,Midtown,7.0,0.0,1.0,8.8,7.0,25,low
2,1.1,Midtown,9.5,0.0,0.0,10.3,14.0,8,low
1,1.88,Midtown,10.5,0.0,2.1,13.4,14.0,16,low
1,2.5,Midtown,15.0,0.0,0.0,15.8,21.0,17,low
2,0.7,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,10,low
2,3.79,Midtown,16.0,0.5,3.3,20.6,20.0,9,low
1,1.9,Midtown,15.0,0.0,3.95,19.75,23.0,13,low
1,1.71,Midtown,9.5,0.5,0.0,10.8,11.0,17,low
2,0.65,Midtown,5.5,0.0,0.0,6.3,5.0,21,low
1,0.5,Midtown,7.5,1.0,3.7,13.0,10.0,8,low
6,0.89,Midtown,7.0,0.0,1.4,9.2,9.0,21,high
1,1.17,Midtown,12.0,0.0,4.0,16.8,18.0,9,low
1,2.59,Midtown,9.5,0.5,2.16,12.96,8.000000000000002,27,low
1,0.5,Midtown,5.0,0.0,1.7,7.5,5.0,28,low
2,2.42,Midtown,10.5,0.5,2.2,14.0,11.0,20,low
1,4.4,Midtown,15.0,0.5,0.0,16.3,13.0,12,low
5,2.01,Midtown,9.5,0.0,0.0,10.3,11.0,12,high
1,1.06,Midtown,12.0,0.0,0.0,12.8,19.0,23,low
2,2.76,Midtown,12.0,0.0,2.2,15.0,15.0,31,low
2,1.0,Midtown,8.5,0.5,0.0,9.8,12.0,24,low
1,0.5,Midtown,5.0,0.0,0.1,5.9,6.0,12,low
1,1.1,Midtown,7.0,0.0,1.55,9.35,8.000000000000002,18,low
1,0.7,Midtown,4.5,0.0,1.05,6.35,3.0,12,low
1,1.6,Midtown,8.0,0.0,2.64,11.44,9.0,10,low
1,0.5,Midtown,4.0,1.0,0.0,5.8,3.0,28,low
2,0.85,Midtown,6.0,0.0,0.0,6.8,7.0,29,low
1,0.8,Midtown,6.5,0.0,2.07,9.37,7.0,12,low
1,0.9,Midtown,5.5,0.0,1.0,7.3,6.0,12,low
2,0.3,Midtown,4.5,0.0,0.0,5.3,4.000000000000001,30,low
6,2.67,Midtown,16.0,0.0,3.2,20.0,23.0,15,high
1,0.8,Midtown,7.0,0.0,0.0,7.8,9.0,30,low
1,0.5,Midtown,6.0,0.0,2.0,8.8,6.0,30,low
3,5.17,Midtown,19.0,0.5,4.06,24.36,19.0,22,medium
5,1.43,Midtown,7.0,0.5,2.49,10.79,7.0,28,high
2,0.69,Midtown,4.5,0.5,1.0,6.8,3.0,31,low
1,0.76,Midtown,4.0,0.5,0.0,5.3,3.0,31,low
1,0.79,Midtown,6.5,0.0,0.0,7.3,7.0,17,low
1,4.48,Midtown,16.0,0.5,3.46,20.76,16.000000000000004,25,low
1,0.9,Midtown,6.5,1.0,0.0,8.3,7.0,12,low
2,0.5,Midtown,6.0,1.0,0.0,7.8,7.0,12,low
1,3.3,Midtown,15.5,0.0,0.0,16.3,21.0,1,low
1,1.3,Midtown,8.5,0.0,1.5,10.8,10.0,13,low
5,1.35,Midtown,8.5,0.0,1.0,10.3,11.0,29,high
3,6.5,Midtown,23.5,0.0,0.0,24.3,23.0,25,medium
1,1.99,Midtown,11.5,0.0,0.0,12.3,16.000000000000004,25,low
2,0.7,Midtown,5.5,0.0,0.0,6.3,5.0,24,low
1,1.9,Midtown,13.0,0.0,3.45,17.25,20.0,13,low
1,0.9,Midtown,7.0,0.0,1.55,9.35,9.0,13,low
1,3.28,Midtown,15.0,0.5,1.5,17.8,20.0,9,low
1,2.2,Midtown,11.0,0.0,0.0,11.8,13.0,19,low
1,3.14,Midtown,11.5,0.0,0.0,12.3,12.0,25,low
1,1.1,Midtown,6.0,0.0,1.0,7.8,5.0,1,low
1,1.24,Midtown,7.0,0.0,1.4,9.2,7.0,11,low
1,1.6,Midtown,9.0,0.0,1.95,11.75,10.0,17,low
1,3.31,Midtown,15.0,0.0,3.0,18.8,22.0,13,low
1,0.61,Midtown,5.0,0.0,0.0,5.8,5.0,8,low
1,2.03,Midtown,9.5,0.5,2.0,12.8,8.000000000000002,14,low
2,1.3,Midtown,6.0,0.5,0.0,7.3,6.0,1,low
1,2.9,Midtown,16.0,0.0,3.36,20.16,24.0,14,low
6,1.24,Midtown,7.5,0.0,0.0,8.3,7.0,13,high
1,0.98,Midtown,7.5,0.5,0.0,8.8,10.0,3,low
1,2.1,Midtown,10.0,0.5,0.0,11.3,12.0,28,low
2,1.3,Midtown,8.0,0.0,0.0,8.8,9.0,14,low
5,1.5,Midtown,9.0,0.0,1.8,11.6,11.0,16,high
1,2.79,Midtown,17.5,0.0,2.5,20.8,28.0,7,low
3,0.65,Midtown,6.0,1.0,0.0,7.8,6.0,9,medium
1,1.28,Midtown,6.5,0.5,0.0,7.8,7.0,12,low
1,2.19,Midtown,12.0,0.0,0.0,12.8,15.0,5,low
3,1.82,Midtown,9.0,0.5,1.9,12.2,10.0,1,medium
1,0.41,Midtown,3.5,1.0,0.0,5.3,1.0000000000000002,5,low
1,1.0,Midtown,6.5,0.0,0.0,7.3,7.0,6,low
1,6.0,Midtown,21.5,0.5,4.56,27.36,22.0,15,low
1,1.3,Midtown,8.0,0.5,2.3,11.6,9.0,14,low
2,0.6,Midtown,4.5,0.0,1.0,6.3,4.000000000000001,26,low
2,0.67,Midtown,4.5,0.0,1.0,6.3,3.0,31,low
5,0.9,Midtown,5.5,0.5,1.7,8.5,5.0,24,high
1,2.54,Midtown,15.0,0.0,3.0,18.8,22.0,13,low
1,1.2,Midtown,7.5,0.0,0.0,8.3,10.0,22,low
5,2.34,Midtown,10.5,0.5,2.2,14.0,10.0,1,high
3,1.8,Midtown,13.0,1.0,3.5,18.3,20.0,28,medium
1,0.74,Midtown,4.5,0.5,0.0,5.8,4.000000000000001,8,low
1,0.7,Midtown,5.5,0.0,0.0,6.3,6.0,4,low
1,1.7,Midtown,7.5,0.5,1.75,10.55,5.0,14,low
3,0.66,Midtown,6.0,0.0,1.8,8.6,7.0,13,medium
1,0.7,Midtown,6.0,0.0,1.35,8.15,8.000000000000002,6,low
1,3.6,Midtown,12.0,0.5,2.0,15.3,10.0,14,low
1,3.9,Midtown,12.5,0.5,2.5,16.3,11.0,14,low
3,2.9,Midtown,14.5,0.5,0.0,15.8,19.0,1,medium
1,0.7,Midtown,5.5,0.5,0.0,6.8,5.0,14,low
4,1.22,Midtown,6.0,0.5,1.3,8.6,6.0,18,medium
1,2.53,Midtown,12.5,1.0,2.7,17.0,16.000000000000004,8,low
2,0.8,Midtown,7.5,1.0,0.0,9.3,9.0,22,low
1,1.2,Midtown,8.0,0.0,0.0,8.8,10.0,4,low
2,1.3,Midtown,9.5,0.0,0.0,10.3,13.0,5,low
1,2.73,Midtown,11.5,0.0,0.0,12.3,12.0,14,low
1,1.55,Midtown,8.5,1.0,0.0,10.3,11.0,14,low
3,2.4,Midtown,11.0,0.5,1.9,14.2,13.0,17,medium
1,1.11,Midtown,5.5,0.5,1.5,8.3,4.000000000000001,19,low
1,1.5,Midtown,9.0,1.0,2.15,12.95,11.0,6,low
4,2.91,Midtown,11.5,0.0,2.46,14.76,12.0,25,medium
2,1.5,Midtown,8.0,0.0,2.0,10.8,9.0,18,low
1,0.78,Midtown,5.5,0.0,0.0,6.3,6.0,15,low
1,2.46,Midtown,13.5,0.0,1.0,15.3,19.0,29,low
2,1.4,Midtown,6.5,1.0,0.0,8.3,6.0,2,low
4,2.4,Midtown,10.7,1.0,2.5,15.0,12.0,2,medium
1,1.14,Midtown,9.5,0.0,1.9,12.2,14.0,15,low
1,1.12,Midtown,8.5,0.0,0.2,9.5,12.0,15,low
5,3.2,Midtown,14.0,0.0,2.96,17.76,17.000000000000004,25,high
1,5.9,Midtown,21.0,0.5,4.45,26.75,22.0,7,low
2,10.84,Midtown,30.0,0.5,0.0,31.3,16.000000000000004,19,low
5,2.64,Midtown,11.0,0.0,2.0,13.8,12.0,25,high
1,6.3,Midtown,23.0,0.5,0.0,24.3,25.0,10,low
1,0.63,Midtown,4.0,0.5,0.0,5.3,2.0000000000000004,15,low
2,2.4,Midtown,13.0,0.0,3.45,17.25,17.000000000000004,21,low
1,2.6,Midtown,10.0,1.0,2.35,14.15,9.0,16,low
1,1.6,Midtown,9.0,0.0,2.45,12.25,12.0,9,low
1,0.9,Midtown,10.0,0.0,3.2,14.0,15.0,29,low
1,1.77,Midtown,9.5,0.5,2.16,12.96,11.0,30,low
1,3.4,Midtown,13.5,0.0,0.0,14.3,15.0,1,low
1,1.8,Midtown,7.0,0.5,0.0,8.3,4.000000000000001,13,low
1,2.3,Midtown,10.0,0.5,1.0,12.3,10.0,23,low
1,4.0,Midtown,14.0,0.5,3.05,18.35,12.0,13,low
1,1.6,Midtown,7.5,0.5,0.0,8.8,7.0,13,low
1,0.7,Midtown,5.5,0.0,0.0,6.3,6.0,13,low
1,0.6,Midtown,7.5,1.0,0.0,9.3,9.0,9,low
2,1.06,Midtown,7.5,0.0,0.0,8.3,10.0,31,low
1,3.7,Midtown,17.5,0.5,0.0,18.8,24.0,23,low
1,1.34,Midtown,8.5,0.0,1.7,11.0,11.0,3,low
1,1.0,Midtown,7.5,0.0,2.05,10.35,9.0,8,low
1,1.3,Midtown,7.0,0.5,0.0,8.3,8.000000000000002,23,low
1,3.3,Midtown,12.5,0.5,2.76,16.56,14.0,28,low
1,2.9,Midtown,14.5,0.0,0.0,15.3,21.0,8,low
1,4.5,Midtown,17.0,0.0,3.55,21.35,17.000000000000004,7,low
1,0.6,Midtown,4.0,0.0,0.0,4.8,2.0000000000000004,5,low
1,0.81,Midtown,8.0,0.0,0.0,8.8,10.0,13,low
2,1.07,Midtown,6.0,0.0,0.0,6.8,6.0,1,low
1,1.1,Midtown,6.0,0.0,1.35,8.15,5.0,11,low
1,1.2,Midtown,5.5,0.0,0.0,6.3,3.0,11,low
1,2.1,Midtown,10.5,0.5,0.0,11.8,13.0,21,low
1,0.9,Midtown,5.5,0.0,0.0,6.3,6.0,5,low
1,6.9,Midtown,22.5,0.0,4.66,27.96,17.000000000000004,5,low
1,0.6,Midtown,6.5,0.0,0.0,7.3,8.000000000000002,16,low
1,1.1,Midtown,6.0,0.5,1.46,8.76,6.0,9,low
2,2.36,Midtown,10.5,0.5,1.0,12.8,12.0,17,low
2,0.3,Midtown,5.5,0.0,0.0,6.3,7.0,5,low
3,0.76,Midtown,7.5,0.0,1.88,10.18,10.0,25,medium
1,2.6,Midtown,10.5,0.5,0.0,11.8,11.0,11,low
5,0.55,Midtown,4.0,0.5,0.0,5.3,2.0000000000000004,7,high
1,2.2,Midtown,9.5,0.5,2.15,12.95,8.000000000000002,16,low
1,2.65,Midtown,11.0,0.0,0.0,11.8,12.0,30,low
3,1.6,Midtown,11.5,0.0,0.0,12.3,17.000000000000004,7,medium
1,0.9,Midtown,5.5,0.0,1.0,7.3,5.0,7,low
2,3.3,Midtown,15.5,0.5,0.0,16.8,21.0,22,low
1,1.44,Midtown,10.0,0.0,0.0,10.8,13.0,3,low
2,7.9,Midtown,27.5,0.0,5.6,33.9,31.000000000000004,3,low
1,1.29,Midtown,6.5,0.5,2.34,10.14,6.0,23,low
1,0.69,Midtown,5.0,0.0,0.0,5.8,5.0,10,low
5,1.06,Midtown,7.5,0.0,1.5,9.8,9.0,15,high
1,3.1,Midtown,16.0,0.0,2.0,18.8,23.0,25,low
6,3.56,Midtown,18.0,0.0,3.76,22.56,25.0,30,high
1,0.8,Midtown,7.0,1.0,0.0,8.8,9.0,20,low
1,0.91,Midtown,8.0,0.0,0.0,8.8,11.0,29,low
2,1.06,Midtown,10.0,0.0,2.5,13.3,14.0,8,low
1,1.15,Midtown,7.0,0.0,0.0,7.8,8.000000000000002,17,low
2,0.77,Midtown,4.5,0.0,0.0,5.3,3.0,11,low
1,0.8,Midtown,5.5,0.5,0.0,6.8,5.0,20,low
1,8.0,Midtown,27.0,0.5,0.0,33.63,24.0,9,low
1,1.2,Midtown,5.5,0.5,1.0,7.8,3.0,20,low
1,1.0,Midtown,9.5,0.0,0.0,10.3,13.0,1,low
1,2.0,Midtown,9.5,1.0,2.26,13.56,12.0,30,low
1,1.9,Midtown,7.5,0.5,2.2,11.0,5.0,23,low
1,1.6,Midtown,8.0,0.0,0.0,8.8,8.000000000000002,20,low
6,2.78,Midtown,11.0,0.0,2.2,14.0,10.0,25,high
1,0.8,Midtown,5.0,0.0,0.0,5.8,3.0,23,low
1,2.96,Midtown,11.5,0.5,0.0,12.8,12.0,9,low
3,1.1,Midtown,6.0,0.5,1.8,9.1,5.0,30,medium
1,7.3,Midtown,22.5,0.0,6.95,30.25,18.0,10,low
5,2.01,Midtown,10.0,0.0,2.16,12.96,12.0,20,high
5,2.49,Midtown,11.5,0.5,2.4,15.2,14.0,13,high
2,2.3,Midtown,9.5,0.0,0.0,10.3,10.0,10,low
1,2.2,Midtown,11.5,0.0,0.0,12.3,14.0,17,low
1,1.1,Midtown,6.0,0.5,0.0,7.3,4.000000000000001,25,low
1,1.4,Midtown,7.5,0.0,1.66,9.96,8.000000000000002,10,low
1,0.87,Midtown,5.0,0.5,1.1,7.4,4.000000000000001,8,low
1,1.24,Midtown,9.5,0.0,0.0,10.3,13.0,15,low
6,1.29,Midtown,7.5,0.5,1.6,10.4,9.0,15,high
1,6.3,Midtown,20.0,0.0,0.0,20.8,16.000000000000004,1,low
1,5.56,Midtown,22.5,0.5,3.0,26.8,27.0,7,low
1,2.5,Midtown,12.0,0.0,0.0,12.8,16.000000000000004,10,low
1,1.88,Midtown,8.5,0.0,0.0,9.3,9.0,20,low
1,1.1,Midtown,6.0,0.0,0.0,6.8,5.0,10,low
1,4.0,Midtown,14.5,0.0,0.0,15.3,17.000000000000004,10,low
1,2.12,Midtown,12.0,0.0,2.0,14.8,17.000000000000004,8,low
5,0.64,Midtown,6.0,0.0,1.2,8.0,7.0,8,high
1,5.09,Midtown,17.0,0.5,0.0,18.3,14.0,14,low
6,0.6,Midtown,11.5,0.0,0.0,12.3,19.0,22,high
5,0.58,Midtown,4.0,0.0,1.44,6.24,3.0,26,high
1,0.7,Midtown,5.5,0.0,0.0,6.3,5.0,2,low
1,1.93,Midtown,7.5,0.5,5.0,13.8,4.000000000000001,16,low
6,1.82,Midtown,7.0,0.5,0.0,8.3,6.0,23,high
2,1.56,Midtown,8.5,0.0,2.0,11.3,10.0,7,low
1,10.62,Midtown,30.5,0.0,0.0,36.63,22.0,24,low
1,0.97,Midtown,7.0,0.0,1.95,9.75,8.000000000000002,22,low
1,1.0,Midtown,6.0,1.0,0.0,7.8,6.0,16,low
1,1.91,Midtown,8.0,0.0,1.6,10.4,8.000000000000002,1,low
1,1.4,Midtown,8.0,1.0,0.0,9.8,10.0,16,low
1,2.18,Midtown,12.5,1.0,0.0,14.3,16.000000000000004,14,low
1,9.3,Midtown,28.5,0.0,4.0,38.63,24.0,12,low
2,2.96,Midtown,10.5,0.5,2.36,14.16,10.0,26,low
3,1.05,Midtown,5.5,0.5,1.2,8.0,4.000000000000001,17,medium
6,8.96,Midtown,27.5,0.5,0.0,28.8,23.0,31,high
3,4.54,Midtown,16.5,0.5,3.56,21.36,16.000000000000004,31,medium
1,3.16,Midtown,14.5,1.0,3.1,19.4,20.0,20,low
2,1.17,Midtown,7.0,1.0,1.6,10.4,7.0,20,low
5,0.79,Midtown,6.0,0.0,1.2,8.0,6.0,13,high
